type,key,k1,k2,M,m,a,e,i,x,y,z,vx,vy,vz
binary,3613626322743022805,6905195267787827016,8110126622622489003,3.4673218472404317,0.5617933604418606,12.042529580464707,0.6095264675745291,123.07220558334117, 1.1125647802773395,-0.18311375433359378,-2.9049375975079075,1.1542160463458082,0.934783867314841,-0.7723782575471709
binary,13458030749561402119,8127088058396369508,11988137166405033283,1.8576325638756161,5.813107449845442,171.68245021358618,0.9572060163533863,136.70388211686284, 0.5534196603836622,-0.7798161446532894,-2.4551440995057403,0.7599568245376986,0.5498296459165656,-2.3245921229066675
binary,11170633329996017479,17622868809601218903,8252449441777342806,1.7043563313328687,8.241455050538512,93.68310562103912,0.6958466895792051,38.95443977790273, 1.2056596535346047,-0.3324983440341139,-3.5400223623720803,-1.640089776825043,0.8146565731491943,-0.09205518059284629
binary,15470417217101897568,9075466682045322841,6989937584721949023,1.32517067898753,0.40602199767564523,43.82996625740472,0.5209910719928141,158.0794379069663, 0.5603075449405701,-0.7594836679693494,-2.383506389836113,0.5009899409991775,1.8672783461748053,2.0378134121997706
binary,804928222917136759,3527385361682617421,1879530162587597067,6.330150517953217,8.595974248083396,122.07502937166784,0.7513381874782965,63.45015696283585, 1.736888606328874,-0.2708373113477116,-2.6833969130664967,-0.5449520404735436,-0.7155657388671968,-2.0463326230574874
binary,14617743303222920074,5025420955375200013,5577066318179211810,0.17561295689830317,10.581751269319904,135.61196306114746,0.8014770072886317,176.11867995788782, 0.5588095393168989,-0.7087045953480466,-2.6447851413452526,0.5606394375054842,0.2285027728116052,0.5306825837724134
binary,18062302570262438330,7203110995626956541,16379017289238817812,3.658193490024987,0.37422010771929143,55.251582180159375,0.5346986832964223,169.00933454774943, -2.9152816857112667,2.58178114897557,6.122786157929039,0.6576439854716277,-0.9157945985946685,0.23047560070309842
binary,1123194289609760083,149725015862495020,17951268734115902985,1.1023702334076106,7.4227011968129615,482.89380918876435,0.5005320602714961,105.92009740826352, -2.5105162503604377,0.2792755924239862,7.032819482788526,0.9528013158241683,-1.332629535187741,1.0738123307978753
binary,9420745846559242884,14162139900951651964,5890441220864466927,2.4317158825584952,10.405210199331332,35.39991355575698,0.7518615464601648,80.6739071341872, 0.8243345747040144,-0.9207221293848439,-2.7851617014594967,-1.8905582804007879,0.15052843966875268,-0.05375527389968094
binary,15261845975225954764,12914148511326067348,3367811362113984254,10.261164183164311,1.3901047408798377,360.42986021491964,0.2629474399240789,60.24567500644662, -4.3097290050149155,0.4636524070966625,8.723156817662652,-0.23480249876458864,-0.8054437704013417,2.0629787623233593
binary,2079070386472520279,3815028098552913528,11343107044426907194,0.24375883186050068,1.1968743234947608,70.6838473051681,0.7685509393053386,52.26007868293186, -2.9710292659900333,0.38647613644494166,7.3474976288970835,1.0667106141590663,-1.0962104603949339,2.463032584194986
binary,698638062448521292,16204928593242435814,18224112566518826827,3.9536187716039852,14.38107540277687,103.31365984121697,0.018747109815693292,95.51447607318603, 0.8944263628132952,-0.3063300031193879,-3.580404033868886,-0.5052533626341249,-1.1176834924271317,1.509726883258069
binary,4629521110702705734,8182585167079333172,15749124713505439037,1.461012571488148,0.5763626220861703,49.23911221095407,0.7580703908236375,123.7694923733781, 1.2048801119949257,-0.46977152567935787,-3.3786571168783257,-2.326543790119637,-0.4427671914687167,-0.02739725524386787
binary,8974071463546919454,13469078010267266177,11374683719702668082,2.0915927247546486,9.084255884284032,33.32665328319815,0.9182039399207579,17.809845092621924, -2.9740240428248406,1.4578919146566254,7.253920054270652,0.15539079147283785,-1.2526694587427838,2.3510889219580635
binary,18357241242930898660,1774838560467239312,26714390768708188,0.8513933184352215,0.42360113169023167,171.66653223674186,0.6499636074763636,28.0353453194299, -2.6693366908834624,0.9051925515656575,8.480199159213177,0.7060446312534567,-0.9095280495690796,1.4465224666624077
binary,7834457952655953230,7220957967661953544,3214592896281028674,8.320811679324319,7.692385215049977,52.61572824054498,0.15352550101853854,66.96608125795356, 1.8490388151838766,-0.7317978904635613,-2.312106455974991,-0.7699402659932107,0.4559370262868435,-0.9941643695519399
binary,6832745749795530808,15932137473478911346,10389001705386198484,0.39350376148936905,3.758887786268957,87.43898506400917,0.9576577871793215,121.48140527626425, 0.8192582411186488,-0.15697867557115944,-3.324338554471578,0.5385441639456153,-0.28364962491475604,1.4501900981912086
binary,293927777610873085,17124718340375647718,2556126687879561507,5.918590603341327,6.018819293904919,211.10505594329598,0.13914994723189203,170.63305619743227, 0.9827187785817226,-0.010074011349540979,-3.600947595116242,-1.1483201335889945,0.6618745878200856,-1.268488000286918
binary,3242595174879193913,14275473687151659846,5973184156973304428,0.45068627519155186,2.3813952315403175,749.7547363301546,0.9596975323669085,53.81870623028058, 0.9328212039835927,-0.0872479848138168,-3.2006760303648636,0.7582072445364632,-1.3963356601463064,0.5976925234897404
binary,4426794370785843959,15531538506005804189,17767950237871699113,3.9082105080218956,3.657142574491421,74.56059068943722,0.03803575452482939,150.2709384295414, -3.4589130612007204,2.0480220265659748,5.615833397768654,1.0061306535956283,-0.8343789014462935,1.688782430732454
binary,13475858470944166471,11730211461226169060,6289152340378141665,2.423252488597406,7.383185504162757,807.2912510831479,0.8662973339767951,79.9168936505003, -3.210449875683255,2.4760898152968602,5.925794143523385,1.6416178903325012,0.8659668136930672,4.038618903567657
binary,12903379923282996850,11833430034333268290,14278573003724325787,1.2426792136854368,1.9218383062019804,12.175986123080556,0.524635651379834,154.2706187846315, 0.3432188611426684,-0.8412888282303458,-3.306319754091961,1.017777277370175,0.8388861436621882,-2.0309305141344374
binary,2861412719875492726,11920253597587490131,13858715702676664536,1.6931977986205138,1.0908635987694957,947.2279474929317,0.6352350292912043,116.10024197450107, -3.0881281841389416,0.9924813551726769,7.449011160457392,0.4660709164244413,-0.7550860039311945,1.0162681702504615
binary,7521577958525641811,8437465703258397359,11895365073077926600,0.04361318433407048,2.733301545681472,29.02657949463274,0.7710807582225324,52.73748810881829, 1.0868873826056455,-1.5827587621462906,-2.154310806134166,1.1779164012734038,0.2073932236336297,3.0014147969036435
