type,key,k1,k2,M,m,a,e,i,dx,dy,dz,x,y,z,vx,vy,vz
binary,17520442156643276674,9533229252780685815,959588155934941214,3.783379029171958,422.2904932538337,782.2063106556571,0.06425178005461007,136.73808917583196,728.2490625269725,-7.07724912140541,222.36704013098833,1.6938918784932788,-4.897375092780606,5.642450492042905,0.0151614333473598,0.33780546551006607,-0.19093810772028819
binary,5292131123596581228,9949653031763527529,10763412978090478820,0.014230104535369272,422.331480593997,907.8736688929001,0.41215089106100694,113.36896510281574,1073.5527107515975,-345.3549313047822,9.350815855724324,-0.46651013013198955,-0.3772187125096183,1.4316401155220337,1.5952444638836096,0.6797121614930363,-0.39566186173061935
binary,8225369042519629141,12908920541557730331,14391872767053898677,0.7120410970598301,424.44070960487375,255.76059708766078,0.20996896279594365,95.86757255697987,102.48643125196486,183.19168195789516,225.12037382254638,-0.08638923676884727,-0.5711874244949191,-0.02118875961399313,-0.450609113759513,-0.4487476522789911,-0.5410099702674107
binary,4256182050253638206,4588765928000811115,18053101287218150050,2.9695850579767358,425.99085464270314,954.883380656537,0.7081310594080085,68.9435029414585,273.0529838667114,-739.9981726947199,-768.3354070441126,0.12845667894042892,0.17250884502170727,0.18546341924159296,-1.476551898432143,0.24896151540625622,0.21939880489230942
binary,3008363880310212216,10173003763987936112,15873756846902682291,6.776490369640002,430.3102164830899,277.7624557012691,0.023664528347124666,51.34744903072532,88.03444666924868,-262.23916126070066,41.70236555854482,1.0038179072047244,0.007137126500330085,1.5357290990790504,1.1636845847759272,-0.264958417334558,-1.1651036996401638
binary,9107845585208520474,14613021582327257375,6303761007799797888,1.0362969799943935,431.2145140033288,297.0566181883069,0.8627388875097659,134.62719304425576,280.86982322401684,281.3236783466592,-382.1150855181994,0.10655696317117457,0.25209727838350393,0.25846167170857887,-0.28894123177477093,-2.1449603483507786,-1.8028897219448166
binary,10507374263088352157,8392906927718740727,9623901550316000960,1.639460868063047,434.64947297583853,153.66732752363802,0.4051225672545125,35.042472629081686,147.77862254710558,23.88100208647508,66.23896995167694,2.1508260033134508,0.8608330280872623,0.8161811757754861,-0.41996022941834077,-0.6369847302648736,-0.8837967148633256
binary,5371691766590411612,12167041932035401874,13942549554231298992,1.0328254647796231,435.64294504490493,388.78104042667974,0.06601198315234919,10.612167626248109,-399.2655687409185,-97.85165631373297,-51.326781992779665,-0.12622505601305561,0.37280482801424947,0.03118046520367602,-2.091158871883327,1.9367848228104927,0.15502017730839984
binary,11568922436573009870,7900675804053272575,3973667922910009737,4.128539608415833,435.6140215152844,688.0215627702828,0.1829958821575311,62.705800201012764,127.21638621159163,-321.09111035240704,443.67152620228717,0.4960827127617579,0.1473666266509621,-0.03566896226232274,0.2455750854366701,-0.15745286202212552,1.6906286431787012
binary,16650186794421202401,15747755530213438491,12268578869816099660,1.0401040810670925,437.6793474480966,859.2220194638847,0.13849643931628627,82.96418087828883,292.75430272297007,-602.6242071060348,-460.28544229435056,-0.06528954385607709,-0.24061402792621714,-0.44580767684646305,-0.5538231617814671,0.37904981783299196,-1.3681391021690377
binary,1223401187490482139,15881265473045057992,3218714592315258078,7.716954856570829,440.8579969295372,197.5201515835135,0.01255310050155519,116.47421381417574,-0.6301192647234054,99.49828022371366,172.53194089089925,0.25674438100742136,-1.1016800980618873,0.6941187431843479,0.2647522321239529,1.4445484963703525,-1.2392479014985487
binary,4018637777982278137,7833897062506412863,9488744225941608893,0.2815246755016,444.98787710510044,584.2959952980426,0.31629354413523564,45.152383020434975,-61.4674516396055,672.7406909836495,-336.9275523663008,0.22560782477001784,-0.18438621784027312,-0.06059391217557016,2.050435278036236,1.0583025728712445,-0.019460726922666365
binary,13183145789612036690,9847738589469948957,12440092152289108237,0.6433869318173888,449.8153852491733,786.3294719636174,0.37621390006796995,106.50896495190648,-427.430644677905,-932.8773930367439,-246.171414560211,-0.5367789199596588,-0.17507131486353117,-0.2853767070544779,0.9166353895867277,-0.9652887560927275,-1.6622611348384935
binary,11772794553161212843,9288104699210427967,12138795760955049524,17.592307330052073,451.4163641612671,614.4373051084262,0.46158221361010066,69.80149305159735,-264.7159814040284,-23.788952791993854,-343.9650593422496,0.13850295899548035,-0.16548706787022058,0.30443964232968224,0.5990030836592541,0.09470668467377616,-0.1630436006823364
binary,8152369007168238760,14019609584712554798,16190164525325018952,0.2532816698881386,456.0801612106871,487.83883425538653,0.4154607223224471,105.22177215923797,322.7145892866738,-544.0394033525462,-9.365012902513426,-0.18129925583973078,-0.22356723888371466,-0.050024814331364,-1.5401671065065663,1.425506469594625,-0.30174269383896246
