type,key,k1,k2,M,m,a,e,i,dx,dy,dz,x,y,z,vx,vy,vz
binary,13207020222557210750,14560928445674467266,6297151245460900667,2.0924350683156723,430.91179504305717,99.72273926252232,0.007189912255852073,87.30949672960975,-85.41105341206705,1.133107912301976,-51.574443764103414,-0.13063130469733372,0.11771714089227558,0.007645840813954071,0.5125019813922452,-1.8454161196940435,-1.9302634653615403
binary,7844633129971232121,4038162519873191884,8132505257302165646,4.72475773947906,430.98074176959204,98.06841871194072,0.0596550844817135,108.31277121365197,-32.615741814281996,4.11754787270216,97.28956347887113,0.10160913436505355,-0.11026325890946777,-0.036619589800798776,2.3037203051147537,-1.8325635110934961,1.823707033057534
binary,4704788637634150567,1972523381923060416,1092759347568444956,11.320334955595829,430.87090875733736,96.28674105710782,0.12074843436034337,37.1107303334965,-22.7700885834462,-79.15856172567453,54.922573575041554,0.13034520965531296,-0.08861992756459006,-0.08410645002414666,-0.4219548461623531,-0.7944463537967497,-1.2356530354331525
binary,16052161451807052878,7912096397210784777,159931983735427718,2.766052258384938,431.2325652463546,99.24839397154793,0.07226519511525878,116.21616263825564,88.2608814448911,47.704995669723424,-22.55615552223903,0.06299055517248588,0.12170248946547164,-0.18078840282385572,-1.311677156071777,-0.9180199600490974,3.2574233714939758
binary,13777533623553371302,15992776681461699938,6794639897237909743,1.6167425576668886,433.019530000315,97.95041450896797,0.14071232024187932,59.46578451740294,65.93043783057918,65.84625206426561,61.19511927442665,0.17812240487974274,0.20065416950723253,-0.4227274812488696,-1.6651314841245985,0.11422876676100521,-1.9228631423941747
binary,15024895626314489814,13220682840677986317,12300058147985557618,1.1412536234612594,433.47958919862396,99.70762416677925,0.018789386854967567,60.77682240819292,-50.57601370551582,79.99875772825413,-29.873560673754042,-2.825383531838355,1.8196483459352997,1.2235290538342705,-0.41325645013009926,-0.35555551820510006,-0.3632988967719912
binary,7750613348334773161,11997085194862773652,6973158126154674391,3.738455190635839,433.97429053638194,91.8641517497868,0.3768438156841844,110.71410011959804,16.997805079073096,-41.58164111776849,103.16038743647334,0.054917865076004484,0.08106944753381161,0.16765104293493224,1.9408510430623818,1.500259538535817,0.8029087983175605
binary,10837226409994624403,4243453470193967189,17793634321511361036,3.6060523918212857,435.77171954995646,74.23346819879944,0.5284072816252778,148.93269308866212,47.53325970025186,-43.8263834902059,-11.52539312243853,-0.13834534442040725,-0.1936817586887178,-0.05087718744178221,1.9481580251679689,-0.40392145563308285,1.9008399378977736
binary,3044876706368231254,7464409294832394438,9615597368072950402,6.106948297272286,435.82964153586397,99.6427425173614,0.02096679535247147,74.7122084767346,18.863489899256777,92.57428561899422,29.094647295269635,0.31820551969383926,0.07749459194306628,-0.2885000582520817,1.3387241850357134,-1.032894633390003,-3.2916636944650732
binary,933180100971147418,13190216902411135991,17501065490560833455,6.599919630449918,436.19422019882296,99.85778908879124,0.027756215280165492,115.29065916032091,89.08977350861323,-6.426840719898305,38.15264254383116,0.2574145462214742,0.19024836388491165,0.2211420744690458,3.5995021689751074,2.1022095288560085,-0.06663018902731109
binary,10673627134095243526,7861114313594820062,11521135679411681007,4.221419958876281,437.7137876952769,101.27047929636113,0.058840495581895275,59.35157326960328,-56.62728917255669,59.05301001150197,67.9737701107484,-0.3519747549187213,-0.20200374165854332,0.04481359648171512,-0.4894997130953901,1.798926474432639,2.6178058621051634
binary,10920667358542272824,1428107968286793503,10356141046740078902,1.2968027222312584,438.2794827685106,98.59942645270515,0.11306241937762797,46.98361527584653,55.90097034334566,-34.27871484315712,-58.77540488469986,-0.021778967248586117,-0.005970800731143715,0.01445995641253093,3.4831870964722196,1.8490509361657699,-4.121863993077858
binary,12436119839856694633,10827314482138009503,745737744491130114,0.8293436600377836,439.0830457818547,99.7899494459933,0.028772520358326146,25.535150894582294,-57.7797869270476,72.3058569689973,43.50694425535404,-0.3883756099697125,-0.5367544893236709,-0.2021339279374873,0.19984739820654088,-0.02123559437273734,-1.8683695961771232
binary,5932691691794915284,3625020948672581216,6693897430571108240,5.232504625900826,439.1872188818223,99.50494772102017,0.06349388751361702,134.46028723071552,-74.66778035198338,-53.91424559433404,-28.62874713270674,0.5054257139478437,0.6448570569405753,-0.7880119296103731,0.3436979538268772,1.729997232608209,-1.1974934150528307
binary,2665841825284042691,14636677296565250013,3085423935453336102,9.629712681637976,439.3162182480377,99.65326746390014,0.027429127368158522,89.74806061726359,50.88370078566702,-82.24382873846073,17.734872163174956,0.07206799199390164,0.25978432491946896,0.01439271999758056,0.41177790975395917,0.7503002107449386,-3.1529651614877467
binary,2528752794726538999,2136454374675580086,15669834124519088320,2.0150202789221265,440.44959349414006,99.99820989398025,0.016224049862892012,69.12399552463394,-32.49071062232316,31.451139171655736,90.44744310797886,0.13169534063971627,0.5383196438416096,-0.04868585281777981,1.2667179409632057,0.6699422953443243,1.7395828242201614
binary,16211807270077961365,10194344553619909408,7176787448528243284,0.8050064690943659,442.4308102355034,99.64788498689983,0.018302663978514603,86.49358090045484,3.42249700878799,6.95721231408202,-100.40657608405157,-0.27246007357857344,-0.025981664286149536,-0.44227207823269077,1.7252075980919275,-1.8752179678426513,-1.6493721907659096
binary,8656352956950309108,3527048739945469471,3305095878973763294,8.325744867609114,442.37923390146716,100.0299334830229,0.004321813813597246,101.80526053502884,-62.89997520134556,-18.37141481969865,-75.05164961992648,0.1610484959216829,-0.05156408668688046,-0.47477170897181176,-0.2483257384296323,-2.042702345352192,1.8337542989159938
binary,12859140220649390897,3769085564136155509,8274867713869521229,3.1111448342161783,444.0450845732489,100.58047218190083,0.09119598592544718,133.90600870248272,27.35560253346039,78.88350352341246,37.229826546903304,-0.280306587361215,-0.09500207900317496,-0.5905909455502507,-1.1168288770341797,-0.5530952254827941,0.035108468390426355
binary,3326704881130028577,14145120531233078103,10955321410152380353,2.2880776417677873,444.48182556567184,99.67051997717321,0.01643917060013932,119.98558789115314,55.651283916976645,7.413471060759698,84.19155935903788,0.424218918867385,0.044137679656024824,-0.28735650839403903,-0.5687353859854714,1.7352375159550912,0.4597962493574914
binary,16281230327579828605,8106137579842829886,12572039897446974805,1.5536779578191193,445.6471103112659,99.50648343307846,0.027591497895981486,72.18143769500655,28.49724235354023,76.34956639630263,58.85281426264763,-0.26527380144129037,1.0218463717032271,-0.22569886906499453,-0.6770689938744697,-1.1092366253592938,-0.6225274072523485
binary,15981423369290369311,9611287314538309878,8755068545232623743,3.7018159114441325,445.6242289921825,99.6877435739742,0.03083502380302699,81.21436123510856,-4.807410463317956,97.28923598261885,26.762477857653504,-0.17162512515051057,0.24594643669549465,0.3647373615904471,-1.0729539418740275,0.10338267250888943,-0.8435754992096542
binary,12752936274799183969,13527141196593004462,2748552088909439072,6.641487648802383,445.729097992557,99.40632757101845,0.008703124186111194,85.47098591526264,76.89401645380201,-34.18029163619053,51.436297804119924,0.1372034398830174,0.10536807133915202,0.13397703788240342,-1.9381787481970634,0.27807578472828426,-4.180732874043683
binary,18139010227401953182,7031162965801854596,6687616494139566371,6.011622125130236,446.2834401213387,98.95037893462629,0.08867901525100538,123.370386740489,8.573793395450808,-52.104285295238085,-77.94269939905959,0.2745440429565058,0.8929001246118523,-0.4788862757344107,-0.8827816616283127,1.072583676002992,1.7435007094134678
binary,13522820424988069933,14246765000163981977,3164975384044911774,1.8900261127270854,446.4585860825239,107.16524960823207,0.12528186827692317,46.1756833494218,-52.610879630344215,84.75253233751256,43.02436425762388,-0.28117922050518357,0.39318361971628435,-0.06799914746083456,0.3249483630516287,0.22871237556550622,-0.45509119834201156
binary,4658462125989991291,7211299061123915232,7724560320335205905,1.537312885196945,447.0679909579609,99.71670827444869,0.027436713630588225,100.91437588427706,51.84780354988455,2.1128758916554276,-86.52095116962576,0.693589075706175,0.21687442603769422,-0.33934492222221996,1.5111428783455143,2.477485672871044,0.25856451327678703
binary,486195600756951966,16127523668179505431,9933160844213230392,1.0660885204927932,447.19384273204327,98.85545992120193,0.08332231241415235,49.248680850571795,-58.057062384476595,89.52959376716427,4.720618294431951,0.06965858706986848,-0.1491784143303996,0.18840552472239452,-1.0368386768581566,2.2171769009089997,0.31949375788273293
binary,2597059519705928082,314166750916967995,4177890768683722946,2.8284165430696273,448.1711016747032,99.34353688312203,0.08849452571285635,29.94958863034335,-90.19871168769107,-39.32218460392097,42.32541513108868,0.17578982887280353,0.19679684752636856,-0.12447412539314977,0.20525477820745244,-1.2055705541225754,1.8678113958169524
binary,9268047376635617958,6586202654596780735,14478038839077721218,2.9471130350657426,448.5065035910712,99.02318190916968,0.019892659497180422,108.23842503619329,58.726907485011026,13.039147445942573,-78.97982131193407,0.2381159642274727,0.10532859357452652,0.10570722174012176,4.141305790142974,2.1123828202521326,0.8979120488226346
binary,7775596148297271051,1529174187474839566,4466331997041271669,2.1078300207344918,448.84809286025904,99.42309421347713,0.02951019830087389,61.03377151264017,-48.13872016316906,-27.621538566969683,-85.56280471413197,2.3124348488050663,0.9550522822474865,0.8704173261245991,-0.15794787983060393,-0.8950773398324862,0.18902611708387157
binary,1126504365490442572,8133432737339632281,2297997292525636177,1.9460622307052917,451.01161006856694,99.22471579951434,0.02449043931461901,60.336587339203795,61.65789098164397,80.58217167090493,6.128318598756332,-0.04811528836074147,0.18905241108091622,-0.5502751056728308,-0.9793773884455165,-0.9887666141252881,0.29548208692872424
binary,8494014769562052343,11020540182075841800,16611047535327142263,4.731988894139305,451.0370858704039,99.61973092337755,0.03199795275895888,136.41763589990148,76.68906152297394,16.53121101500264,65.77649435984912,1.5017728885778003,-0.9947416432758659,2.127192519424373,0.5439771603411635,-0.6307902533092654,1.8605206250022794
binary,14164321423671426015,11917207428877808392,6485376890820950088,0.9551803330644706,451.4390248595105,99.52333385502705,0.06816737066901514,107.1327653443247,90.23041409481154,-43.464513250890676,-8.27915479808288,0.0883268714188132,-0.29515991136520897,-0.01854111452855135,-2.305088206189395,-1.8884159770973359,0.20521080761211458
binary,293598640352442451,2251175856306144559,13701490734199749238,8.086951169827913,451.3197780200777,99.26103638953371,0.08445726968540142,86.2031986975089,-20.891022243784644,-86.86965483987886,37.037061746070584,-0.10420684861126625,0.6782661597510322,0.02153819790864002,0.4757475459442248,0.9961585782930921,0.7950779748326395
binary,3483752570439090394,7428880535075919988,10340474884242706539,6.412673874812559,451.9852859830814,99.6892588434655,0.0517506701978977,141.1991600423499,-47.066439731468705,-81.68051553185057,7.0450882982748615,-0.3888143144375977,0.14688677406290282,0.07531626021977099,-0.786762655451427,-2.0652661810216673,0.2848349550935009
binary,7725724987194997627,14837990755765989395,1676227163898403491,6.259516129444535,452.31449271286436,99.64720876285433,0.01506531741769728,80.39117024391369,9.19432825884967,100.13224544939456,1.326409016277781,-0.1543420843586634,0.28691666766152746,-0.061813674065483895,2.0383905406826806,2.271223993605845,0.31195164604218173
binary,12418568486851131914,6732436405148901663,6647818900059867605,1.9332616307773898,453.30666747336375,99.66202083538086,0.03493246697708635,147.34977866930566,14.359763616082256,-95.09633363651791,-2.3680069244749755,0.960918013228979,-0.5133014607822247,0.18784357367267981,1.2221122366824062,1.5639060296079892,-0.8733260770422105
binary,17254071778221506278,6604247796778504503,4927742557849275561,2.6841812082437415,454.1692109442206,99.64355847823447,0.0135131426237379,30.55574487158059,34.41772302718851,82.57573126892896,45.05945756651091,-0.7546131677932386,-0.45405777451778545,0.05475768004885915,1.5028761918907276,0.11385565481761305,0.8863971861717117
binary,1402566440797860399,5992659546700208958,16252338735773819072,5.687135034891707,454.12759139953647,56.1901606468667,0.24377746313306303,67.56782339938184,27.90556957153034,-36.15768342956381,-14.4554641210819,0.0404960543157171,-0.29190504327559014,-0.21611420189375866,0.23035953648207613,-0.9509996757234922,-1.138435608417155
binary,1550460707780375257,13453846593960930225,12991681463145535387,3.395851489808507,454.7294479764821,100.14187471639121,0.02643946271457696,82.27230790342784,16.6610831351756,86.21376300632683,45.09949277969667,0.7738074615932569,-0.22080135108803023,-0.0214916456559569,-0.3566996426392735,0.4378603949780865,0.7029543834503862
binary,6889697830192100142,13322462524536911165,13838235687682719406,0.9951768582379856,456.53820429987024,99.77254250331178,0.03002646482467309,87.38637930519667,35.73177845383321,37.22725718795639,87.90403006744224,0.48773565231203936,0.1035538912114836,-0.23705855659870737,-0.3855219027099446,1.764992290101972,0.09208660418313705
binary,536800373851981290,13543920900006036529,9661348940525434967,3.718622966913925,456.65547723641305,99.68945483333519,0.02919830365991257,95.79152606777731,90.80941757569605,39.744418370666686,4.0105863492487215,0.3106925427049185,0.6571324113733198,0.424794163736162,-1.1995592433211124,-1.5301282731425554,1.143736174823378
binary,17145277513278810794,14776178034636827337,17597042711476646887,2.329360016334857,456.78326315826183,99.74464267434955,0.0712578835756454,109.85995091112805,-73.26903769785021,36.05094917258377,-48.37076449551735,-0.10214789896989221,-0.24224630387416557,-0.006557724446006877,-2.1550374407599096,-2.1712507279738245,-3.0479565702030063
binary,16505204202940005651,9177691596753156444,6097203586214939944,3.830784291330988,458.20633848641495,99.73161028704685,0.03586344195414617,26.018214863057946,75.34217168586397,56.14718987751825,-42.14141594821024,-0.22667749728450978,-0.5128203873379772,0.16226240639970144,-0.29308684047567163,-0.8044799707911763,-3.0511503618388582
binary,12775569569012514726,16368138408899181186,17502903699995407420,1.5688705296654102,459.33878177203246,99.67046766974833,0.0287502965810474,100.96021696963176,-60.929824263951694,73.36702385168911,-37.13750188832225,-0.08457702693156861,0.10997284300296925,-0.6170356270108578,-0.5616339054526696,-1.277601355024915,-0.13098443552643577
binary,6971395816554125018,11691677553751951903,4845001873206983432,3.537303369079661,459.3680911472341,98.45189416607441,0.1456470351300989,74.44736874514297,71.24274521880734,-23.7803432292972,38.32829988106545,-0.2052691721474509,0.056912570311053005,-0.07224448389022671,-2.715648849334797,1.9111418357434429,-1.0301199214222336
binary,12548073842583959611,12039830521556967694,13740142340327263801,2.164562989796503,460.2098784073152,99.83928463166872,0.07004767737470519,157.07817718559932,-94.05514232987673,29.032787546362417,-34.27625835792886,0.037357333526388085,0.9492522799842481,-0.06130455973563313,0.5062387021777807,0.7431045827715912,-0.6910062081481088
