type,key,k1,k2,M,m,a,e,i,dx,dy,dz,x,y,z,vx,vy,vz
binary,4406636261539642924,13715089228581829987,14992557518421162009,167.4227510543528,36.47079737655277,456.9811362828377,0.40290938176008784,155.10265141475531,501.8056348417548,-243.1366453308498,258.76635819614575,-2.398405855101217,-7.711536689383676,4.006565915989237,-0.20301190256832846,0.43429984165841856,0.11230328773854117
binary,5606096405639307484,16353509827740643436,11880726534883269587,114.99037203675513,1756.04434936751,510.4391848739886,0.4775630497656392,45.91168072703984,-502.74359030611987,86.34443527443268,144.9491770484708,-2.4247530624076608,-7.6146820149102075,4.217012245042806,0.1011926788675124,-0.14369853633640578,0.2620201099271126
binary,6986103230972162594,1380702085564647022,7746072188935456071,256.1152177512058,15.752666249206795,578.3974978204317,0.6503072644041379,108.38634517402903,49.81146146669254,-270.37216159864334,-826.9402190061684,-5.463346353292591,1.651830163972073,-0.633649500893044,-1.8374132195492587,0.4578128451150632,-0.9239223029923512
binary,5253240402457778746,16536784693026756268,18350910453453277106,162.83793237930567,3515.559005761821,443.70885369637085,0.35270118309639586,70.32615911563425,-170.27405236802255,-281.70686436435597,-114.32198725827786,0.6005942064666423,0.4135861134216609,0.5803667945450738,0.8076518894613508,-0.48985830057869856,0.8593446509391472
binary,2988792930036387904,5599441050438379509,13973690638406216461,227.59498094892334,399.4238907545486,253.48601107089894,0.07966020293341712,60.69745501006834,-152.16009282084948,4.946915055285758,225.27707110283419,0.8100044345895969,-0.20558848566805862,-0.27430654926176873,-0.10200285804968252,-0.1415510661393596,0.10916563806323255
binary,2962820005971350835,6372051815236243426,14106643420678477440,277.3188867265706,195.3738720240695,331.0532564340169,0.5562318877486203,61.09813067336461,-160.24212802150652,42.43524250449052,-216.2132999022846,0.3236897464332005,-0.8817454511165981,-0.021043807666567396,0.9378195858036172,0.15768517355274922,-0.4434821911961815
binary,13155988677631722198,8084265675349643665,1529059475955045371,204.39580487311105,1036.0937298962847,911.3834242752519,0.3878200989876721,35.518258933611996,465.03871470182196,-64.37204577256959,332.33878681465114,2.3331537833429015,1.4844119786725742,0.42710855618853405,0.08360423987465578,-0.9178916408937345,-0.9106945822668786
binary,8516558069973736484,15731959459563451668,4242204338453657786,227.65350721243414,817.1964993553429,881.6664505190839,0.6145666789398726,61.92350149800169,285.56455181873173,630.6643898824422,-1243.2678240014777,0.7918532882403263,1.1038042317073413,0.4323089147145011,0.868381553913546,0.15040523847872245,0.3244238502836557
binary,15249511150516698581,11331041893722916409,17286203311569464857,270.22083157148296,350.4773251759683,601.7319709987314,0.5126493928579766,22.092742397158865,-228.49995720047704,488.1804830632634,118.04758456764871,-2.542567800894468,-7.608582082267351,4.0514394917140155,0.11397367811156,0.1286678787215232,0.0312466949059765
binary,16916487254374852504,606112897242867634,10342788256499968843,226.32173075169854,1647.9433566065368,422.1168104214183,0.8245983040589064,126.62813461836897,-381.1864390706109,189.79514218941458,526.4732518932855,-5.980600746328459,1.736801145858264,-0.2159973975850594,-2.009830246451766,1.273566045728049,1.3175476579133947
binary,5902755659976675145,14549453896635744151,549320873656648140,266.9162310195181,1079.123738801634,824.7012079996051,0.8216264835700382,150.0863288151176,1271.0026178728426,-439.49819941668113,-646.2289486174623,0.9993545125450055,1.998182331906081,-0.1852459648778714,0.4968146072819334,-0.8005509990877945,0.23509594376790083
binary,17253923615797355600,15861488072640289862,565699541280208554,253.98849128448057,2229.832579440438,535.1115431386846,0.9333025503550059,112.55999482199218,387.902054141758,103.78244014975837,929.8390801889706,1.2195427840924926,-0.8117792234842031,-0.4736978087325965,1.6928423306514673,-0.38529022487563575,0.05577109260644754
binary,8779422809053854398,4164888523136063511,7371011760536885111,326.73276457135063,485.601773959729,762.5147611875983,0.8209143736512668,77.45911301496852,-35.507189659375044,-259.8885237556459,-926.6997184139085,2.5393818595475417,1.4765080900107992,0.5096653636389151,0.7546083806559801,-1.3659013827061877,-0.28991662709142524
binary,9149431673250138921,15853222728599980858,4102319618671183417,380.10470709970343,224.6051032352798,925.1168906532722,0.9292873725035528,120.20207450533343,-1476.1331562203793,362.35655603959884,766.1100088202659,-0.33427793751499624,1.9351180182890853,-0.09698211601788885,-0.0915686533617714,-0.3544690731542644,1.776045796021406
binary,4171161343154043897,17547825804499471778,13132358901353355905,308.44241819602934,786.8706140785299,762.9224289758591,0.21903211943571507,103.94625085738751,805.2645370238557,178.80344522348358,-77.49031482091418,0.06977112621933731,-2.40881180812648,0.2948973355817948,0.6444722163489527,0.3193331052505753,-0.3070669556740294
binary,16112404335210339583,13202118285851450781,4461729182986363020,454.11773883299145,79.33098612736823,871.5807877409089,0.3490381692196587,86.02072964403331,-82.85473010794459,466.94911487513934,676.4295871156345,-0.4266479156383781,1.9522330337054496,-0.007960217847518047,0.5277856410904666,0.8096395521488654,1.8459382009782737
binary,13578718331525346719,13504320364596330970,9905320483509743306,7.053249286108333,275.2212217382381,589.2722436922348,0.6909560439996946,76.78506850486737,218.14913224283842,-629.1428858954092,736.8386638475299,-0.16463781853090495,-2.1235145305724235,-0.9196203898022041,1.412271987822272,-0.034669400203581835,-0.5249035368174231
binary,17825809069868889583,6544030432157406541,16671596201910331459,487.0885713808663,164.97964830928382,758.4528012704403,0.8411754409347338,55.90838377600601,-1301.2186234358144,-139.88900392740015,487.15173585179485,-6.549552611462364,1.1641645662250464,-0.25506622052698097,-2.265551907031894,0.8620384329465605,0.7656742014590165
binary,4651855298833412318,1548413316039189844,695805691488848490,465.045277453944,383.1780932627377,700.0563205487513,0.6164326818446441,134.94679001211875,-293.69918012101283,-605.2178798541513,660.4413940416197,1.0294690694376494,0.06274222674913288,-0.4437514450667988,0.3795679428937202,-0.13056207522628394,0.0916814377221287
binary,4290305555440004916,5616624590355720948,10712108860425378729,434.7468140138332,602.2281294932544,666.2899292100984,0.8069739056453211,90.73753676156457,36.2399461052099,258.6626648017655,-332.0190234050983,1.491291397128901,-0.8202566608294376,-0.04739053935931095,-0.07798351308128734,0.794526154451758,-1.6005012400127372
binary,13516645255981401916,4620205217284723757,1728433533444949584,438.9778190832667,711.3753938600412,216.27120231374624,0.7674066552807814,41.94670819675726,156.0324143315784,-200.42922408368116,153.59883728317925,1.141507578691746,1.964742049079556,-0.012694329140759332,-0.7793409211707151,-0.45680920838103983,-0.5665681227186259
binary,14689715872136750178,1588562358272875120,17441278210867338562,517.9776599992231,686.8690576270793,729.9616350313075,0.4898377855793082,41.2727143582737,-107.97385715407621,-760.3839115409245,-657.5278679711298,2.4809420181403543,1.3410491385356795,0.5011076992115145,-1.4578780480946607,-1.44990521355384,-1.1917654995767362
binary,837763872525116817,3811367444709279038,16259053777792619478,374.92520161347346,10638.62870565318,796.025436984109,0.3705852871596831,127.9840661559561,-587.0308286638686,-459.41636516711964,517.2603893443475,0.5085266332957731,-2.5610250861142947,-0.7404409004410123,0.8460732242695538,1.0343517974170766,-0.2731667147147677
binary,13202250447258549572,15733478797761641169,10987629503379203123,531.7796176214566,657.2343608293611,572.933350128074,0.23334870370770236,57.72217204261054,304.3542857189022,-537.0041133816889,-274.2027386364051,0.7538155108995259,0.1810519237188746,0.27554673321756307,-0.021240108331445743,0.26556482668496956,0.8476841159156528
binary,11009085985629476926,16684690493930517003,8370798049236979587,8.508179577765056,373.40747982718085,680.8508003804582,0.6567859686106489,63.48857664690684,163.62466878387607,-761.4645632224308,-358.54182354415605,-0.1758989941536482,-1.7538374241288825,-0.4304471193259243,0.7574767045128482,0.3535937634906013,0.2167583269145302
binary,16397174043181962832,11008312841412805647,12486060396604621413,674.1288915263832,292.3804793339604,472.65321952125504,0.36241166695062565,57.072947692070855,-277.96621136312535,-139.9882036211622,199.825961103218,-2.486031108231992,-7.486688239834997,4.09546320479084,-0.5734065034548588,0.6598250952189066,0.6668259253845873
