type,key,k1,k2,M,m,a,e,i,x,y,z,vx,vy,vz
binary,9177635359921198229,11175441395786923155,9866393026394400340,1.1806422427436918,458.9992250471686,246.53668510569352,0.06476741436400921,116.71462579854533, 0.303430730326847,-0.13023445830040542,0.036264587521872074,-0.132835881824645,0.9592156518503435,0.5962742314127647
binary,16892263766188927619,8103912118104151152,4998196762260556836,1.5421083548709185,459.8262896868333,741.5762332645247,0.711001369604042,92.22022487138747, -0.2395309640855393,-0.2752546315749085,0.6669181557324665,0.4316198878560879,-0.20609261283945907,1.146424737991477
binary,15112883656553688682,15264589894009162726,7867849469604891623,3.112661721767855,461.91169634571577,772.0575792746512,0.3993770186175864,179.3350199020485, 1.651971401237149,0.2736867291739477,1.5836061052841355,1.1795616133183306,0.4471088324941804,1.391877215935102
binary,17529185211954009235,5583679214410525396,1218638376108240009,6.943390651933249,463.3713231795216,160.44374448451026,0.041875122534714815,133.52140824208513, 0.2241760453199609,0.053471669716840954,0.057873920153522725,3.199804492481112,-1.7506883874220056,-2.026922752910989
binary,4836560783026189479,10552158815272684381,11536944111825848501,1.567578457099872,464.4828959222691,391.1217020641389,0.31858730302978383,118.46449280279066, 0.03312612383828321,-0.5653510117151038,0.2658458475319301,2.5572284274321992,-1.4241732228120463,0.7627895563301654
binary,6193142669349242456,1914529667596420166,10210949171710183547,2.408511802734759,467.23869717749517,873.8545452001616,0.3305252993985003,85.33284375779758, 0.26250007173943973,-0.22533018444016198,-0.13309682476795184,3.469364255525386,-3.014416879025414,-0.46855946017072736
binary,4948201601521614379,13152471945485594673,3296668954505062388,0.9438451466910845,468.2345399728146,82.39170891053816,0.3757244216681479,97.06064630272752, 0.15192931193385387,0.09336762375436139,0.23448047656188092,-1.8054330226273838,-1.197893282286555,-3.43408650110606
binary,233668014015035964,8752808257200206420,10849051594662930208,5.979314773230615,468.4577252596262,79.84643924546933,0.0458881068157017,43.01212612036208, -0.10898644395968636,-0.015943340251301542,0.10608517605675674,3.8678124695372023,-3.698911035781906,-0.6927223140278929
binary,13472502393310209382,4783512403065215476,14343757668892087289,3.526343084108943,468.59338786931033,184.02977047570297,0.20504526950657376,78.33356782276505, -0.004063498264281421,0.11515667752228317,0.39116185632212697,1.3554052954074463,-0.4278195571975596,-1.5418213199588242
binary,1676151715518937140,4731272946194890849,11135068127868040773,1.046626193394724,469.34310199077424,321.9738844193748,0.26970709587599123,97.04870689432013, -0.23359685648551884,0.0466927741453942,-0.2960446058602299,-0.12924486349112005,-2.9559512188466424,0.28162941302718697
binary,1368615344485823142,4857704975386885766,17216848750120671632,3.2301475378609545,469.50468374557056,173.45873146548777,0.04066635556857546,108.71511407243212, -0.10957665664031596,0.23315385213665457,-1.1163875228295808,0.30682710759986004,0.8551220772204916,-1.6417698117532413
binary,1032313032871914100,5366398111866441112,9382163739299615869,3.3166921678223575,469.5643153320243,602.4177035002423,0.106212305466904,13.717697933918457, -0.0288287682946648,-0.3423364555023336,0.4243047945826439,-0.3918238031739175,-0.45086535912324854,3.0001588772080563
binary,13815396851192798620,2158924802349122729,2174635783450810137,3.1887881646255853,472.62203577598547,557.3285802788013,0.7655156379674822,156.15466436676763, 0.1731078252433197,0.2905574666238936,-0.21722763683413832,-2.9608158450011026,-0.5065723490498917,0.478907711844282
binary,16007632277656837804,14830372415960132663,10396361936505096882,1.0461595497003826,477.38189160666667,194.2158807105632,0.4059529990256857,70.12774350190284, -0.0202442583988531,0.37862628744082183,0.35210935803007504,-1.4920012308774193,-2.1692083024665383,-0.7965963000388584
binary,7884852001623985994,3776308972384347560,14450746310268490932,2.4302887008412766,479.33313321877364,420.1354704833397,0.00041384144568407913,106.3557154461713, 1.1234874262939925,0.21889541596447634,-0.4013778771449957,-1.013957409326206,0.4361144601417867,0.3944192418586459
binary,16076951736530535949,16229232660279871970,11015516273060115439,2.406870772474966,479.3714192356299,333.5122595582337,0.5390144958808214,24.915257694268263, 0.13133149320266446,-0.8416398156842286,0.25729938814341174,1.0742853273521435,0.6734684865114269,-0.6101975584969446
binary,4151099197791948104,13071721824929052573,17389380017623052124,3.171804521833746,481.76537451313317,532.8939366222927,0.8461418336915724,123.5163951139811, -0.5426153298937048,-0.9765329336955368,0.26776477770439877,-0.7627425246452714,-2.113851598746807,0.7338214655452127
binary,12689684986456665383,11476366469076417549,14422492723461403167,0.8039285694480384,482.63373930929225,726.6694745908328,0.42459769964624405,137.46363199089507, 0.09499025407694242,0.011723871856408342,-0.2513324674580225,4.7794319334899065,2.37401277245561,0.2308165952985894
binary,12031513993469851503,11762322441980009843,5442039065148742356,8.241370468320703,483.56114222942006,59.492586749349826,0.1894830542812259,68.12489326657693, -0.09881478083786864,-0.12292117964860493,0.7174765941271941,-0.7736135362504932,-1.3062449611495832,0.9829889109715483
binary,1678740428584801501,9174765267339967355,10674883080151765221,3.485115380119838,490.15178109042023,239.13663631517707,0.1233620968811279,51.537827976502754, -0.1761147852071732,-0.8760893575535533,0.07392703676255957,-0.2852196026932363,-2.1203562323119987,1.243442967950527
binary,13525067974920924207,8079898103297792920,10178864704633671003,0.6486704243814644,491.7208497134499,490.302036436691,0.14512156122534164,87.60210789860697, -0.2881363325124183,-1.088225717792259,-0.21916781989515202,-0.3257095990724951,1.3133013004366874,0.47912746754000274
binary,9889229666311018221,11857723754213893104,15061568200700637161,1.6286505635353896,497.5008039286974,621.3572244664736,0.8012302336461907,97.45232313940097, -0.3363732310581814,0.08465227378847291,0.005685656503446222,2.326329882762028,-0.9938946943592034,1.2494710741835189
binary,3672408352249512890,6439897033397703466,5613587804852702854,6.883814161595827,497.50880696769565,462.85430983843014,0.7458072252771601,66.05062901859507, 0.2428701652570213,0.1298106622117618,0.5288594219887114,1.0564681476625175,1.0995608403134045,0.18183887887521136
binary,12769531662385078967,7332054205505575875,4094962080593818531,1.6502185235910638,502.7218096535944,780.2626110779164,0.5467243921828223,63.43530759396616, -0.1905080348008372,-0.3514902931543542,-0.04639712447605201,2.362551320121972,-0.17862709067760812,2.2978467532689617
binary,289389868721861497,11186005678834876949,17628125507160505530,1.6100737443634983,502.9658921670491,777.9795051989487,0.21095994808197466,76.72865022586664, -0.11155347701920962,0.22022058427266294,0.2551622826897743,3.2545299893416666,-0.1538359080348827,-0.47677908490567217
binary,14788250308218180378,4807539882545644487,18362032448663228672,4.79945637930067,506.03118286371006,585.4183201825201,0.004220081400041908,106.77901458363539, -0.23337093356050206,0.86579745652176,-2.486472159643302,-1.5116219514942717,0.29990303524380707,-0.3083267872118084
binary,14554125350409634574,1747250889151522946,13423543330606872489,0.9345841812321697,507.6028748119364,48.79223919843924,0.3097881465563469,35.81806559358397, -0.1516645698341873,0.03811123893046541,0.09025894654709841,2.3347545833878436,-1.5166147801098995,2.104691562932894
binary,9218482031273417568,7441119083716953941,10973493893800044745,2.3629468630844936,507.7180860586382,493.7193852404371,0.23186016129656917,166.16069068660042, -0.33342919700878687,0.1592172807970106,0.13860126419957366,1.2212528972610155,2.1054150248815104,-0.8092086302277778
binary,5566016695332613290,14495848154694415940,10642951733863749913,0.6192821938783147,513.1685484353724,438.2410277375032,0.05170453706326932,27.77623093282194, -0.2673463772349685,-0.02700269345423816,0.5266237972341274,2.003460080761724,2.586717184516788,1.4288641924962278
binary,4172075844027277909,17009075927273584101,1151560220934556122,6.650943346947539,513.9425183274549,413.53583286411157,0.6696495410913756,118.3376450502198, 0.274089507994175,-0.29270507408992524,0.007143678627432196,-0.224528691835701,0.09084642321383982,-1.9032514060322188
binary,3114184192609657855,839421245087769945,1315850167073451763,6.247154927870836,514.5221348773173,145.69085040230118,0.7916097943000686,36.39823631138751, -0.03556015190913205,-0.21423437114502922,0.04914628804852406,0.4274702374202111,-0.3252863401063685,1.111011824059213
binary,6989525387841237165,278233882286763996,12108813371664953847,1.2773111950684664,514.867319672797,213.4533704825713,0.3949585472274112,135.2743160860379, -0.10287638121235433,-0.3312258801771812,-0.06200350866628209,-0.6002760003391466,3.2525964427045535,2.5166427238030646
binary,17340228512703132549,4240210821637036387,14806614945168041096,1.7357324979229547,515.8690472585503,55.70729565663241,0.17664220537622485,63.837875034968064, 0.24511767589463612,0.2614806743245263,0.34028043731489493,-1.5158631634345021,-2.8240331334117674,-0.23435329770966004
binary,4116354244412564864,4624914994656273387,10157520180212850036,3.220270176726853,518.3353725658466,280.8861370143545,0.5020047111975307,158.13027088116522, -0.20181626137050332,0.11489205497306251,-0.024470259557867087,-2.9293295919430182,1.7991339793312497,-2.4748171713881093
binary,8104036957798431629,8274071574946852265,3890568012067709395,0.6641540929435599,519.6516210891089,192.2376227354012,0.6173194841535393,60.55772153867233, 0.14186207963492656,-0.003509697840528258,-0.07447554324163545,-3.666210132765092,-1.6107502005752676,3.290738694786524
binary,10697559545243070443,6682928675764555186,7478606469879700421,2.3774780564377584,520.8169046768103,141.43219871096224,0.013660811425408769,112.12387154457221, 0.40951613973668455,0.38006845801891104,-0.5410353098178615,-2.2930011818298404,0.7509813152363104,-0.1452452985578215
binary,16311669661517825270,14333435744069276430,10717854444853848865,2.843730638168351,521.3741745076043,237.77573512468715,0.06194218512245965,139.6278521939134, 0.03709326987621692,-0.2986134518960683,0.025457134636042607,1.6175255274307376,-4.2365576735412285,-0.8433665490263087
binary,12899131614868496680,8269208537946706575,2038098005536855705,2.1465126081312316,523.597698839949,245.1535179371234,0.04321669185500097,60.813063556821895, 0.06364296982238611,0.20282756704057828,-0.07780126712044862,2.012470575916828,-3.416052352985271,2.6848353765263746
binary,10961944685638890922,396466886536092562,9564150669359242218,1.2879177122902665,526.1306026959342,862.8094603734941,0.18347112288030118,126.23908175673087, 0.17386737969140778,-0.013178840803046562,-0.0955246262724892,0.6099560408434596,-5.901652664819652,-1.5464273373546467
binary,15791691459098886657,6921455853593439694,827712520857075737,1.1171323000886932,526.3592236533278,579.6168346836616,0.18227305786401202,72.6924920997676, 0.26260959998815364,-0.4322357656593587,0.2625600418386527,-2.4969090571439,0.281551477835064,1.2034426158839127
binary,8366277545526767962,7272054932203139094,17034566915191263576,3.6131694386324376,526.8899449031277,114.23477852920139,0.059681567776015694,69.26249346427673, 0.010194006776384372,-0.1626091555572681,-0.04777287884278391,-2.0366665908071906,1.1937164295380325,-2.3064680594242812
binary,14319397561574767523,16898175844267391215,9103626170856180258,2.2284614687751394,527.3222995179093,967.7260013207792,0.02297948492918614,32.79061488974845, -0.007106108137964981,0.5391123359425652,0.2689831494587834,2.2038981540713096,-0.783475577602219,1.157005710943462
binary,2462577328457664737,8758641275061845977,86098176152758167,4.17771223475939,528.9650622586457,292.6998601158878,0.11858679483871218,111.88070968060595, -0.16541429523136417,-0.31372126231518066,-0.5983425402948995,1.1686001379236155,0.6400610800008766,-1.0638701638292463
binary,10745544495981570719,711490073909268135,9905511679421660060,10.16503549375898,529.5535549211421,768.4719838618112,0.1944686653081481,85.14067315105098, -0.6048421623998649,-0.8266868185465301,-0.39829675726721236,-0.8127280504044098,-1.5407547387604217,-1.337521077399573
binary,6234297682962045158,12825535864528688127,16607079485746354319,2.1503426219270594,529.7570824297434,322.9785496448754,0.06463390806402981,100.06357722928226, 1.3126263709669375,0.256478737565624,-0.01710954745010097,0.2565079373226078,0.3189907843471904,-1.1216894194523301
binary,1522194759501571427,8116647929748107327,14881327143827369137,2.2934768833172097,530.9408889771724,727.5207876983992,0.02644669186925674,19.020439574293604, 1.4753164368702345,0.4781635904897667,0.7523283225530153,0.9337428373605368,-0.23642953252675214,-0.872264022597212
binary,2466207554092500098,3831951545084662073,11792849196336728044,10.0092194356814,531.2049025616358,278.23895328340393,0.05896516781084371,110.06415323700611, 0.440811750440951,0.949028711282974,-0.23207901034490205,0.17524857930452223,1.5324896396324414,-1.344775934854764
binary,6414667361580241614,8599606832113633947,12339015369031626213,0.6158368022960021,535.9600331082725,86.25884493561826,0.34076008283319525,173.84854555593031, 0.05734885776899262,-0.13187297373159043,-0.015807217444387414,3.3492331334868526,3.570070107456509,0.6627682535466982
binary,504821315344186794,12506917065443602936,15500425233009627811,4.305327502545252,536.3494591973324,870.8864599671654,0.00842104344185314,85.35708082778706, -0.11504784728683244,0.9383539788258425,0.36010856618101,-0.6449774689306917,-1.6189613464328654,0.7247934856237164
binary,5974637989724271869,11005321645380099360,5786741552826101439,0.9471587617105445,538.4728627635881,125.64652443677434,0.5337608540836182,109.05324547587281, 0.04510539602191124,0.15072699567430478,0.015579561166443753,-0.6335612259356475,-0.4931580965831652,-0.01538696726745527
binary,9491794421380449405,6877966831116774124,3299120857840120197,8.981765352349848,543.9778540835217,524.2648411861072,0.05092942179811033,126.29980622816248, -0.09347034493565412,0.02346615726897979,-0.24253487864967463,-2.2690393612587396,3.8638188093353545,-2.581978799305918
binary,6103843513009292789,2508611027879548528,15663929831782610276,4.233538375735828,544.448043210587,473.20822288640534,0.6014595315594008,133.6088777915229, -0.0996997605364109,0.38814539442489115,0.23018058211439862,2.37210662750028,-0.5989876847228923,-0.2644491877915286
binary,1271195156865411221,3955937794988318873,11884794909415577112,1.1604913845651248,552.5098484112299,675.6928835288522,0.4706928670851177,114.17458289813823, 0.2304654848729079,-0.007341435864182401,0.04552144819273755,2.813649535144171,3.0777175455485626,0.8856408639694611
binary,6390583456161943186,12430853888290417647,7551649805674760800,3.9311566911321467,555.4076365943923,422.2542026790912,0.7091831475160649,141.19729656847034, -0.08861386322051322,-0.015763670208992865,-0.07612356060079437,-2.676629978407406,0.4830311561246131,-3.879930057447108
binary,18146920223442886675,1866123504613687961,11446993825022398970,5.676804096890807,555.8077594876578,230.17406059034218,0.005517825614929336,17.29210505007643, -0.018477996683082327,-0.02185886117453209,0.2160142740105564,-3.4440644644760927,-3.107888042294576,1.1359939838150912
binary,4461399528768027381,2713098780549013976,14052906753291461339,6.684840369589505,556.0222716321097,215.01013224243925,0.09020949806832465,101.3020718538222, 0.16693192996155085,-0.3984298895740579,0.15647611960346888,-2.0434027267931967,0.4933929993271172,1.0179183626293338
binary,7207528964571413623,14426743280212964129,5221827574082347142,6.984956361166641,557.441377083074,297.6251996308089,0.24166947711465497,150.09925963610485, -0.17121820826167308,0.22524909403704702,0.24750483962237158,-0.406247865774441,1.953189718641463,-2.0544110523105994
binary,17201523305857445079,7765351637469282307,3391383810055836374,2.185957218521604,557.809056003219,560.8937304012908,0.3241911653685768,118.87148487411403, -0.09936499728964718,0.32784890554331636,0.005801474728448978,-1.6530019750702307,-3.8381757914089834,0.8064598122622305
binary,13149819633530291786,14365586468845547729,9349590381435564877,5.486685808755952,558.1961014678075,313.59963058604467,0.027334476515498297,102.37682526940864, -0.5966918261678461,-1.2350918222315486,-0.21164247729427177,-1.2424553432566747,-1.6118063592748808,-0.4908667242899345
binary,3886975598572382493,5991775792905559449,10452256913968448391,3.87795844523671,558.963804969307,582.7734980808052,0.6526320012534635,114.04900484098762, 0.19578297566774672,0.1717097148089421,-0.3114256933825416,0.13737300003237435,-0.056058080132827856,-1.0122427664052507
binary,17819357100605622739,3089442733926238837,6448096953107697743,3.4286257253317185,560.3063733664841,222.2094097421294,0.7453946382104361,111.89217907780902, -0.039053968669103295,0.07153939942745643,-0.047867082659005605,-2.9769985964972756,0.41967778387889315,-3.2670936450610637
binary,15581394425827113207,16512325191184483604,17361897217258025036,5.480914116009027,560.4143356063668,363.4138338460352,0.4564635211941244,68.69935880026091, -0.2587756960143164,-0.026652420735419013,-0.30971870072736757,-1.2327523364847883,-0.4607866741290415,1.4188739322492634
binary,1852223493643320995,16971211708691751236,18068388830014126952,0.9200464661040567,560.888571430824,816.0367847662303,0.8190896898081855,154.8462925326811, 0.12322908475464796,0.13094749963320979,0.08278749857868185,-0.9307125760047886,0.6412493327485452,-2.4768699265418217
binary,11543201558286749329,1501191394517961180,2066655180936263037,9.603164528797777,564.0958417789332,520.7249589993135,0.6704375919614809,74.69836248017063, 0.08094861811556825,0.08428194655177591,-0.2587886478650815,0.5457339732956709,1.1624368305646133,-3.063445697267557
binary,16714199094733310032,367495595511259229,16617637142542121971,0.8925218353024101,568.1588434126702,99.73622073067128,0.06147212707430973,106.0468798292806, -0.02797712820299406,0.3635546621462125,-0.10964502173395539,-0.7028470746289149,-1.263603363839872,1.3486206076864329
binary,5018934562142596477,11542574643253148511,16976185878638137126,11.523223719380287,570.0690473243133,570.7030985085986,0.8877975337601589,162.55963352629453, 0.23431618011999797,0.024958044905947555,0.1537669687013259,-3.523950517787445,-1.5934293138814615,-2.4819484789916157
binary,7964630448558700691,4616681288271991360,7088306334830622973,1.3785750300842883,572.1063767381704,74.95234768929112,0.1992589730925647,105.04546805636649, 0.048049154479680396,-0.235010396060527,-0.04425928297699947,2.5145921825921596,1.67351107824045,2.389494403489859
binary,18337659222884521,6219946479824425206,6994604131589274592,5.280708390806298,572.5956995689473,157.52238502204995,0.019624155603272894,44.45708967928701, -0.3761552751113386,0.9464488238596825,-0.25832201716442676,-0.12549176096804343,-0.02239862453293176,-1.35383255970352
binary,18082968055113145274,10908168727247280038,11619348125028697361,3.367381036483416,576.0032544188607,616.8871115974598,0.20632707776364154,89.69169109389031, 0.3071132984459749,-0.39445047258873467,0.2450447716440824,-1.3914774339256621,-1.5784792824779035,-1.1489235313084878
binary,3570742040984866174,523276966169221943,235142176740602299,0.6249852818464035,576.5557395330804,121.6816542514889,0.45641638760662756,118.12652098625132, 0.16763564373386364,-0.08668592150114161,0.20491516480192246,1.5097888021637202,-3.090599357660399,1.7532764915113292
binary,1566250142851435600,14680024892680008302,2148354376515783823,1.1044520026280968,577.5798395475579,192.13402579519757,0.1536786676944782,80.76691306517725, -0.5444597989670228,0.11127009572709644,-0.13871023691925496,0.8104353985301471,1.2447333879067242,-1.4804591702157797
binary,10617033561084489069,5078205580413887629,18202520363184538477,6.019386529217431,578.7927919359146,107.97123461691523,0.33457493536783023,58.59940638431498, 0.10808658999032593,-0.13224644473769656,0.08106238725898607,3.902447544687212,-2.629074063365288,-0.6677913256718643
binary,1655961396193843883,8167258096539389778,1523215284853449210,5.8110773043221755,579.3987853553753,47.41181173517172,0.45440670627437363,91.93214264408238, -0.044424080008042946,-0.035465275833901196,0.1534812471816104,1.7755209287374005,-0.366291434392685,1.5596946466030381
binary,16687123480898959174,7956963003871723522,16904968801760304234,1.5928259207096447,580.9231656584891,397.31187932845546,0.14632513531417454,103.33713515863174, -0.397329290554766,0.256445633651575,0.5368853574017622,1.189958838880612,0.35343472240395246,-0.4584569753292882
