type,key,k1,k2,M,m,a,e,i,x,y,z,vx,vy,vz
binary,2802030252578733567,5688921955484196670,8279603332398087711,112.90201598758264,220.56292131735526,568.2387386637869,0.49468063423256226,47.543157421456364, 0.30783835457570274,-0.8450068952903629,2.040414422814483,-1.6414058920764452,0.4767598642258453,-1.607720888749933
binary,3732948452691164548,3680313218295650706,6795236315786785488,165.90413528796026,7.831989939615387,459.89468252196633,0.6135145030975396,122.00678000155845, 0.6499897030059084,0.216459798077776,-1.204576513294639,-0.03127538447703591,-2.006551006379726,1.251004248376153
binary,14794116203247404390,6881484349356949304,10694102033784297750,146.29633432395028,92.79009503095334,988.3416686471597,0.7544799709444615,139.67871139314545, -1.1878541885219116,2.1909760112238414,-3.8207305964059275,-1.0157044695869155,1.0484731371476474,0.03167507875739628
binary,13993701808679667673,13975329676250667003,10596035624500222120,202.1962152974743,58.2064108838296,875.991072972037,0.6529766707757171,160.48002754469454, -1.0111029277050845,-0.3140264652806724,0.41379812576548264,0.3460409829396493,0.526788886541855,2.2147021977198698
binary,1322429136879133005,7687643801579740481,3146522102724286437,135.7308815916387,1186.8531216034237,860.8825629214084,0.22354994256686175,138.54195003265485, -2.2693071043000472,-0.12997901672896203,-0.6754981907186858,1.2410331076438794,0.17498122202409586,0.33702353908304644
binary,3777868487323422760,4027475540218812401,14717136322402604633,133.97339573988285,2719.372312894362,689.4136591355,0.909865993477059,139.38245898737017, 0.38739620636076666,0.14854375517033316,-1.3488824056000033,0.9955372428748807,-1.5535614616764208,2.1108465895512807
binary,8304088010292993538,11619075459933622794,12560652704283184654,161.75400915692467,583.0628946785683,450.39283304334487,0.3514091486566827,37.38444107963025, 0.6466741035720353,0.21907559205224744,-1.1990375129197872,-0.09051629283319435,-1.4046205102127343,1.4109162262036268
binary,15470098144781463371,8463084458268099712,16625749291506498155,201.08788536258143,324.42411320877306,596.7085658940807,0.6438722710173329,82.06934607132993, 0.3927834381744183,0.15284211768042325,-1.344845458160132,0.16737114299811115,0.8318617143211054,1.7809702188384606
binary,1168493521207494107,14795223686009812140,12139922170774005538,189.44050019207145,466.9429876408626,296.3051661170249,0.8251540070373554,63.952339469240506, 0.5117581107192459,0.17182623727794552,-1.2495730938384977,-0.5335325999124635,-1.4268536101695364,1.5245994586350688
binary,3350276657059128771,8323145015097581959,16470717461966507278,278.1385032943015,39.672473649293764,261.58523397391696,0.9298476588230173,45.93638914295836, 1.3593499383617857,1.976932835201876,-0.6027242606316406,0.21813987013934855,-1.7873893141625619,1.5153664193325729
binary,15673542715845850685,9436487514061731205,9181824181058404023,0.6050619807372277,151.70804743727405,63.419937208826006,0.636037360526669,121.83523852063793, 0.656835446369664,0.35834621536667455,-1.1235811995433467,-0.13647189668315887,-0.16632541420896718,1.6279916180158343
binary,9548930114065428964,4515223924348091613,12942483649585669994,204.08282228588615,460.1004230973055,225.3194721228591,0.308390426630242,165.7493499777929, 0.6455696809050477,1.6949961092381178,-0.5146048736752543,-1.136683425922229,0.40371779582004064,0.4634241942535952
binary,8053966666290662196,9894955728212356436,8452698107894910416,161.6812752087248,4890.486807623509,108.55746267460624,0.2794229545777144,64.28049204538463, 2.00674570187983,-2.284135967107143,1.24777974076153,-0.2936257671160943,-0.11751971438746824,-1.3008318314714709
binary,909356372970190067,3081407955157038185,15382490616088525009,295.6732962277189,43.93940371230844,98.4902563468996,0.43195534368056576,130.66646015591618, -0.22715710155090127,-0.6470882462953886,0.06889165641571206,0.7825621889363287,-2.61305190268985,0.9627285417753801
binary,9820959885124577366,11626114474216939571,16206425730070906500,294.872334947704,62.28278610727043,693.9304867912329,0.6840144456360809,36.65425405116023, -1.095014045034195,-0.34181181725921156,0.571315128499535,2.0361942689434787,0.07640976212029982,0.005300560163022679
binary,289665676193714861,14110582255260328377,156404679538975205,237.7015937458214,469.88923198265417,408.9447245050592,0.6336495173886437,107.01912016702963, 1.4013009578722548,-1.0535919042283148,1.8909509176263473,0.577367986993057,0.9063762057230941,0.232733969140336
binary,9599306039642685150,1063198470841957144,17183336190634136419,243.7047963777266,456.45189576273333,998.6639679740308,0.21015275560958835,66.55041937550617, 0.6439872712756268,1.7728708559030844,-0.5411428461416669,-0.5248965161289456,-0.19553038746643217,-0.2820229062936305
binary,7779075959222197132,2893824629421495831,1128608711183177484,249.76967131647652,528.9277748947504,891.0040340925823,0.7358834440166897,93.88738025411283, -1.019926155303095,-0.16400905086546208,0.39750707004860225,-0.6737220027070685,0.4270407730309527,1.5904704029444487
binary,15347948503491897443,11192460778499405181,12624975226169332321,241.63176539638275,718.7493533269512,352.27631016956326,0.33876102731827384,167.4227681675051, -0.10080380842035469,2.0464379951688993,-3.815788174114506,-0.741728168291383,0.8996844524935199,-0.32726197527804385
binary,5289375259217579858,9061670171613375963,10206612097064926105,203.7765356797294,4011.1898375871633,861.2315505341109,0.36604047282852537,89.87314013370678, -0.6750675463653077,-0.1454787414622801,0.2844360237423708,1.949480285834729,-2.143696756857657,-1.8146867737015158
binary,10104856915255708475,2013949467491583210,8064988277421093858,336.2863484241636,147.07997883227105,199.03604427657547,0.7632231882293098,108.84192726058944, -1.672453811927763,-0.005200038199916515,-0.5441706864335777,-1.277921536815508,0.7668281359437411,2.1737507174154325
binary,5542510414662109718,12724540779564918357,3815964326718828528,247.12643404592802,1018.5845666826117,162.13412188152762,0.5813347561458708,132.46752523064004, -2.3683428793479506,-0.21286393787539662,-0.7460055795102437,-0.5176719191205802,0.027150352398982034,0.8161847648507977
binary,6362022608795208964,6890964611376084752,18295639852029416573,390.8352780263118,91.50335838018376,322.55634533562824,0.7355616858618842,81.93174730480509, 0.4347427758516856,0.12015214295575762,-1.2170123229545413,-1.0652619205591187,-1.1630249682113785,1.9851655160503492
binary,17917735728284100913,3333018614265264287,15541316700644701816,290.90901515003384,588.1278661219978,206.34641901072646,0.357180523449522,136.86222184120825, -2.1860690263270888,0.0689681462396405,-0.8564883878866137,-1.7203178719690733,0.4092978371911993,0.8025645841933724
binary,13084109539145074795,17214479568862583338,2538176080363723722,0.21334101100058495,219.7142777560629,105.7054779133435,0.7510394449575024,92.08637560162046, -2.456991871950809,-0.1349298580274821,-0.9223709104567199,0.7241857269503129,0.003292064332171446,0.43305818372178695
binary,7475229034193061462,7286917567353662269,3890980989299078531,424.77983000593804,42.99188044296161,844.8541864987403,0.5646954441019519,156.463793670489, 2.317156763517634,-1.6143121750060718,1.894812354048624,0.1411581184845755,0.4773878600331086,-0.3009315386652019
binary,12660908583222087276,5449427514418414430,6009458789936993158,373.15256913206264,341.57022177169483,415.8775270754629,0.7513720067788946,17.877194277449743, 1.7520633941098465,-2.318438663123898,0.9480208232156537,-1.0700399784649874,-0.6299135938048664,-1.2435212920389542
binary,14146884632081359941,1163214183920901000,1104996427503672466,358.99633620779446,546.7490020677953,771.1049933793719,0.3009980350290622,123.64578463672078, -1.8687154888393167,-0.004259670759604653,-0.7807379554498023,0.20715609721460043,-0.7608972165675305,1.3853077846288693
binary,12808517018724415565,7740891118858462341,1093330265898496497,297.75181363239557,1592.8997331741498,343.68997668004704,0.32883609008811165,167.83174549842764, -1.2509667193787364,1.9373406645732252,-3.8884201465895893,-0.7352374500576888,0.7566263135844298,-0.5352238345777375
binary,13247041674125121774,18131248276290444908,12924614798760442898,2.1091970753596176,272.7186856859226,550.8442634193743,0.6294940336051346,53.59103476850847, -2.4029515587044905,-0.43779852164429817,-0.7708429806300041,0.26678392790418154,0.585185473511381,1.0246525237379827
binary,2591063355878732441,3684297350411783023,6583211402625159052,369.9182247925484,774.9110324991098,221.16807154171764,0.9824827837957579,59.412955437694066, -0.5004731159279603,-0.32090563660062044,0.4749643775254894,1.7510815169205014,-1.0755147326400551,-0.9759627948065153
binary,13883886501372725054,7133744780045443297,14182197366314787377,338.8749035304616,1313.1219866026076,507.36953271589107,0.6738725250116371,101.92766823489723, -0.9597702459688215,-0.21399579643137898,0.6051155119848406,0.2818914640504904,0.29449004383904304,0.14894129230510175
binary,13919225333628837325,7366839183808417409,3375136178768838448,317.4456036054581,4234.828404444591,845.308989753519,0.5133560806461273,95.94633523496327, -0.34922826646781663,-0.4738981420299496,0.14765516101566492,-0.389678440653687,1.1311529244232523,-0.3015062110987755
binary,13854479313858331616,18120528145668068374,7929744404821365161,1.0023854703694828,298.60856205062174,855.6740443612837,0.46668108278957066,65.76129794580696, -0.09999536194631839,-0.820427925587228,0.12840692045877286,-0.030084540094078818,-0.25454328955060657,-1.1161378593355005
binary,17497663950146438299,1457436655609219532,7694665163764544742,441.90596035659854,494.16909036733045,448.82889535111264,0.784115595323366,139.89225345910313, -1.0079665614892612,-0.18094858365660244,0.5098353051737157,0.5362506113389411,0.029368988421425105,1.2378308627007966
binary,16325472630221961271,7436548435013895632,17336255637363472559,377.0942617848772,1133.9480519684043,281.68785799455543,0.9707597042812698,116.73548868212048, -0.9200402780119054,-0.2805514164524139,1.101957915597092,1.3134551754197483,0.527780607026086,-2.089954633652998
binary,10613108222845452853,12553701599176266353,724661711425619890,335.61644005005155,3592.637740429257,742.6603124744553,0.5467092419002503,109.82593456715566, 2.0209733408515804,-1.2062342836129183,1.8506336449534702,0.9705639203474755,0.0012454275962922206,-0.735413397478072
binary,8700964108817312090,7881502604094722386,423946024195447927,458.44913733711155,572.6151391179134,412.8172626785199,0.5901350370287881,68.5951044066406, -1.4966564371843656,0.047183512734342445,-0.5794232081266936,-0.8365424691700037,0.9081116274911191,1.4336297595069611
binary,14543002593559423067,2305310240758508129,4873911158771513072,401.6440023812522,2301.639011320714,958.6375453493406,0.8515457734190078,103.24541070783081, -1.0856024670236992,-0.20146290594142988,0.43916418591282697,-0.13938608585101853,0.7586949304162919,1.039926258410723
