type,key,k1,k2,M,m,a,e,i,x,y,z,vx,vy,vz
binary,6618431984024246628,13783439060263250619,6642197162221424531,1.845354360486209,422.8308307811255,257.24026715574524,0.0086862911936963,4.574963036241912, -0.60465441072185,0.3365996947827149,-2.430321746055152,-0.09558264898564618,0.6172561811915627,-0.05131690227564482
binary,9953605971742464517,208591009330602593,8478249562031044599,0.40571985940092015,424.2867256385313,97.5684274537912,0.019361553974116298,65.55753545892581, 0.5861388848085611,-0.15817386793764562,-1.155591769548542,-0.6188559395638825,-0.43760636181827056,0.813659273971974
binary,4872548525885446049,4217098054072547663,1281614842901063263,6.6956940536016525,425.2785510390196,282.7668433171562,0.01155967193967627,122.54031519404394, 0.17345405171832765,0.2984381756100005,-0.9394530459955159,0.1438372973849594,0.05420553790761722,-0.6467544483888961
binary,14540152632703099133,224768288028091777,16642140132949443029,2.8620816495322656,426.31969458823886,62.106078725343046,0.01315552899100942,130.6032989944337, -0.17169076707057038,-0.4014221535601562,-1.134767549727505,-0.9561509451872042,-1.5874183234166221,-0.9951432522993666
binary,3067373628908386356,7731648374292705721,64531854900516280,7.482629682492347,426.5914486711511,735.6423667927768,0.25524374433491603,122.94239287848411, -0.11254531915743603,-0.4723592861001361,-0.9490723957625948,-0.7591334503601972,0.4459464358649494,-0.3478480065244586
binary,11174230827187898579,4715513104958127959,17208261069779127063,0.6844334629246275,427.63955989294743,991.1966308449145,0.004858322451946999,122.73205715494046, 2.6165183871305646,0.8343024733101351,-2.3721913110328003,-0.20810809357966178,-0.5834422461319977,-0.835041901388763
binary,11337752628259149558,14528338092946495179,349856989436575008,1.9944948642145117,430.0820173534672,412.28061988103514,0.008919266354267251,59.17187793999933, -0.8270062193434512,0.024999849424852096,-0.7928694692852364,-1.2035356027558357,0.082046483398357,0.028743484767238127
binary,11304601406785798344,8320202078548593193,2365209534300709585,14.030599917427596,430.1072374687056,407.0296155249719,0.014869188838004511,43.439658694152556, 0.5067787522482643,-0.733800463929653,-0.969694503985647,-1.7939491887100147,1.0958623976077884,0.6830868928167394
binary,6623573191753643292,799622830640405953,17418374010975194974,0.7463789618165692,431.3324588802267,146.69164540831463,0.013266347641007212,43.227481410497376, 0.16840152395628138,-0.9880011344128512,0.3353298415042199,0.4448692033605457,0.8039173133781244,-0.8476768848071673
binary,2578304331628071732,9334758669603830689,16131038033801067278,11.840963968779096,434.36298766877553,422.53937509538736,0.006387524840639447,42.713683156626374, -1.4432150575448601,0.9015446243698596,-1.5396307109801217,0.6090069127380802,0.37073103208992475,0.7437057252390112
binary,10524719042630744203,12399923214661140859,9622633566654564824,3.1811058547894397,435.31486293801066,29.870291381465258,0.015226305960883755,135.253259377974, 0.32438687412193884,-0.47664734294152783,-1.0509794502549086,0.5385153787218309,0.12498084836529079,0.20759215369847853
binary,14042671600869978945,16187238265889916224,11831794895868224210,0.5320169639654809,436.4702815862923,444.01445541670273,0.026565000250849603,59.45934131502252, -0.464369236779983,-0.42891263760379433,0.07728123225134191,-1.4135526044920603,0.9410818411910268,-0.03318183732328767
binary,3384616218894690270,15153433467295464254,8267893364348758725,0.7677705499698145,440.0468091811943,957.6136094193889,0.012014034656686597,121.25504251357259, 1.4259839262770178,0.7446095740079012,-0.22264097865308774,0.48729218338390595,0.01890989982881296,1.2590744364487023
binary,6961734420929085040,18270751130042912748,4451249892194358954,2.410810740280511,442.7647136009567,571.6837686904305,0.010483269890007052,53.81582474333809, 1.7446673199401905,1.811267089511775,1.5730803746415534,-0.4867741673014598,-0.7458819954842723,0.352751592016947
binary,14869101167774305025,6144086483929323086,13572932430109967775,0.5363144201961532,445.95283309266387,294.8188200957893,0.018997298832865703,54.08862390375587, -1.8363932716517064,0.912344505377796,-1.3084657194833937,-1.3257329989294144,-0.17179164235868208,0.30224720148675044
binary,2947328933444087085,16986805849690694958,1573526538987153562,0.5675988742557375,446.7821567621033,989.77648828699,0.48025857774358793,45.76746211754988, -0.5067965328469085,0.8505323514715403,0.39945369040729684,-0.40605891503477193,-2.7841439823502454,0.33026641539753515
binary,15930974740007889636,4203061825116141737,4093068649675905239,2.7011149211922665,447.3079940602146,577.1244757259076,0.05523893246315978,29.916869570396518, -0.4403157202018822,-0.36194631738156324,-0.4807009927868548,-0.029649201508236897,-0.06908152429281804,-0.1439101998796549
binary,15090139910356921890,10611841935058908325,7950713060119286789,6.554060982005172,450.99524610923976,356.57178218779853,0.13397490704673248,24.364461256053872, 0.6912775650048194,1.377666084333603,-1.0151396193615614,-0.3820811022073207,0.7416555059726937,0.4761680041440519
binary,3356881676017671152,4571452456970211129,14605033365575664825,11.259520281001993,452.35974454297167,980.7257397426055,0.18917100647650617,133.0305493948922, 0.24620533597872382,1.5102212405472795,4.542600974391322e-05,0.9725004015832132,-0.9527466698107934,0.7105983805109384
binary,17768041415544941631,12707814911397979440,16135273261794041572,0.16875911551509556,457.54442986790025,735.0585802776652,0.07239155191710156,68.20802080868651, -1.903414372029059,0.6507075241533021,0.9084119968090627,-0.09765293824332802,1.750372418371746,-0.43273594019871353
binary,7355289245585576061,1449214187045977321,12589969946551740234,3.0990469061948853,457.5406927314842,156.42245526590193,0.00709892966920251,19.859010837260083, -0.3637067101191197,-1.3539097729725298,0.8120767387844765,0.6725715772219818,-0.7919071851657654,-0.7224786483240313
