type,key,k1,k2,M,m,a,e,i,x,y,z,vx,vy,vz
binary,9342806477087773006,12657536713524821473,3154111671295877268,0.8797200428379837,420.9859677218535,391.09923793939436,0.01426354284375559,77.60333800012036, 2.510268942309508,-0.5783234887359264,-6.340830167494349,0.3910725833202193,-0.08277294023039974,-0.3039635484690166
binary,14758870309015405403,11337506072231956150,12491199598175135,0.20368324298775892,421.201741379832,537.0438805819623,0.3619293082959284,172.17248063646377, 1.3598817641419663,-0.11216486021303587,0.9841697361090626,0.40308048947629677,1.966595781928132,1.120037391119683
binary,16076761738737227457,16735762823030252297,1939776435575117571,1.606542414701584,422.68577371473003,456.55000913524543,0.005139273590931077,93.97545974841799, -0.0302939004290316,0.48826405563258846,1.2957946729834653,0.08076566458236839,0.5555535873467567,0.4535023157730307
binary,2586698269062740721,8114163452688398528,16269461077024272689,0.39263472595966353,425.7690148879292,841.5971040645676,0.040781644262229154,60.00139831373212, 0.28313992935157173,-1.1042457638174132,0.07110415878315146,0.18891544351294556,-0.06496574172589649,-1.1393629638218254
binary,7443638274735455200,3447121173623190279,5356956773789298712,0.7765576817734106,425.8772121471222,446.5014506792069,0.02140673872738989,86.96284752737617, -2.062907221939584,3.8072196602977235,4.252101183641773,-0.021740817950004078,0.5083485604047536,0.5026833645493733
binary,11363493492855874929,1157666589302362985,17342838205691648861,3.8257012178745002,427.1849961860432,550.0323952370129,0.017130018619912545,67.5765404245438, 5.567381763445642,-4.399035221633807,-6.474058920137675,0.20147131763631318,-0.2674132731178813,-0.5812883287962549
binary,17099490358451361142,6728356810421256229,17712829871656349495,7.88960768894183,427.1626284100879,238.2902776119494,0.03728550951674196,30.267399093872534, 1.0313799627409166,0.5303839591156452,-0.1292801327753421,0.5829050302627518,1.0132863068778353,1.2150180334181173
binary,2279004055201626185,14409561582363914243,11850106302178260493,0.751946269384392,427.528245463509,430.2384181910978,0.00761316434893684,75.73919424796809, 1.7846671741374567,0.3284871776526045,-1.7590731314692492,-0.5066313518511577,0.49114548206865505,0.28028126792862507
binary,8728237775341299314,11977438583885306380,12746265538200877467,1.2820725427009054,429.52620545210146,250.99544484227079,0.021486396478056544,38.552694566957186, 0.2108232917673914,0.4101447007574537,-0.04234007657508755,1.2917984076050957,0.518289769286541,1.2214310024503687
binary,1333268888777415608,8929359591008368954,161401167304315983,3.375750138814244,429.8874884903064,89.10523025663858,0.02481563058174031,29.38346669571518, 2.4394632898297575,0.9750644582043688,0.5326868555095786,-0.9012347556245043,0.11798292276848306,0.34962840903267983
binary,6587011120488008114,13251759846350614490,5001137358431976401,2.5471035939442377,430.43278492929556,996.6501878806006,0.02586741232089061,122.1151773147882, 0.3854760856837857,-0.00257490435046607,-0.4885435641091976,0.12161973233357402,-0.7530609835414219,0.2426245529692173
binary,17793421719376934099,6384517954146480610,7418188069585206226,0.1521914759327877,430.6873942302717,529.4534661494924,0.03833426884972912,85.75370472317354, -0.6853116863257084,0.3871673782804895,1.7880688506105515,0.824154826040367,-0.12327477615069836,0.44657330467756645
binary,12331348663436343624,6497487677412839538,10317975972725939107,0.6146087011613971,430.84490829678987,182.0844573261746,0.018204260576620723,155.35261362308285, -0.7685231100005655,0.08081548132964148,0.33971071486178234,-1.8539442531457289,0.926374795867118,-0.6125339689008533
